Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
SAN LUIS,General Pedernera,Coronel Alzogaray,0,0,0,0,0,0,0,0,0,0
SAN LUIS,General Pedernera,Country Club Los Caldenes,0,0,0,0,0,0,0,0,0,0
SAN LUIS,General Pedernera,Dique Vulpiani,0,0,0,0,0,0,0,0,1,1
SAN LUIS,General Pedernera,Juan Jorba,201,0,0,0,0,0,1,1,0,1
SAN LUIS,General Pedernera,Juan Llerena,272,0,0,0,0,0,1,1,0,0
SAN LUIS,General Pedernera,Justo Daract,10135,1,1,1,0,0,1,1,1,1
SAN LUIS,General Pedernera,La Angelina,0,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Luján,Open Door (Est. Dr. Domingo Cabred),0,1,0,1,0,0,1,1,1,1
BUENOS AIRES,Luján,Torres,2664,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Magdalena,Atalaya,720,0,0,0,1,0,0,1,0,0
BUENOS AIRES,Magdalena,General Mansilla (Est. Bartolomé Bavio),2022,0,1,0,1,0,0,1,0,1
BUENOS AIRES,Magdalena,Los Naranjos,115,0,0,0,1,0,0,0,0,0
BUENOS AIRES,Magdalena,Magdalena,11093,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Magdalena,Roberto J. Payró,65,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Magdalena,Vieytes,287,0,0,0,1,0,1,1,0,0
BUENOS AIRES,Maipú,Las Armas,365,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Maipú,Maipú,8883,1,0,1,0,0,1,1,1,1
BUENOS AIRES,Maipú,Santo Domingo,95,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,2877,1,0,0,1,0,0,0,1,1
ENTRE RIOS,Paraná,Sauce Pinto,107,0,0,0,0,0,0,1,0,0
SAN LUIS,General Pedernera,La Esquina,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Ensenada,Dique Nº 1,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Ensenada,Ensenada,56463,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Ensenada,Isla Santiago (Oeste),0,0,0,0,0,0,0,0,0,1
BUENOS AIRES,Ensenada,Punta Lara,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Ensenada,Villa Catela,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Escobar,Belen de Escobar,64544,1,1,0,1,1,1,1,1,1
BUENOS AIRES,Escobar,El cazador,4722,0,1,0,0,0,0,1,1,1
BUENOS AIRES,Escobar,Garín,70042,1,1,0,1,0,1,1,1,1
FORMOSA,Formosa,Mariano Boedo,373,0,0,0,0,0,1,0,0,0
SAN LUIS,General Pedernera,La Punilla,192,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,94441,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,28780,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,42663,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,59169,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,408,0,1,0,1,1,1,0,0,0
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,45901,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,48136,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Mar Chiquita,Atlantida,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Tigre,Rincón de Milberg,34588,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Tigre,Tigre,38954,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Tordillo,General Conesa,1302,1,1,0,0,0,1,1,1,1
BUENOS AIRES,Tordillo,Villa Roch,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Tornquist,Chasicó,203,0,0,0,0,0,0,1,0,0
BUENOS AIRES,Tornquist,Saldungaray,1351,0,0,0,1,0,0,1,1,1
BUENOS AIRES,Tornquist,Sierra de la Ventana,2165,0,1,0,1,0,0,1,1,1
BUENOS AIRES,Tornquist,Tornquist,6473,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Tornquist,Tres Picos,82,0,0,0,0,0,0,0,0,1
BUENOS AIRES,Tornquist,Villa Serrana La Gruta,52,0,1,0,0,0,0,0,0,0
BUENOS AIRES,Tornquist,Villa Ventana,609,1,0,0,0,0,0,1,0,1
CABA,COMUNA 08,VILLA LUGANO,126374,1,1,1,1,1,1,1,1,1
CORDOBA,Río Cuarto,Coronel Baigorria,1456,0,0,0,0,0,1,0,1,1
CORDOBA,Río Cuarto,Coronel Moldes,9005,1,0,0,0,0,0,1,1,1
CORDOBA,Río Cuarto,Elena,2985,1,0,0,1,0,1,1,1,1
CORDOBA,Río Cuarto,La Carolina,165,1,0,0,0,1,1,1,1,0
CORDOBA,Río Cuarto,La Cautiva,969,0,0,0,0,0,0,1,0,1
CORDOBA,Río Cuarto,La Gilda,101,0,0,0,0,0,0,0,0,0
CABA,COMUNA 13,NUÑEZ,51949,1,1,1,1,1,1,1,1,1
ENTRE RIOS,Paraná,Colonia Avellaneda,2970,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Paraná,Colonia Crespo,69,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Paraná,Colonia Merou,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Paraná,Crespo,19536,1,1,0,1,0,1,1,1,1
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,82,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Paraná,El Palenque,155,0,0,0,0,0,1,1,0,1
ENTRE RIOS,Paraná,El Pingo,766,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,0,0,0,0,0,1
CORDOBA,Río Cuarto,Las Acequias,2201,1,0,0,0,0,0,1,1,1
CORDOBA,Río Cuarto,Las Albahacas,287,1,0,0,0,0,0,1,0,1
CORDOBA,Río Cuarto,Las Higueras,6038,1,1,0,1,0,0,1,1,1
CORDOBA,Río Cuarto,Las Peñas,145,1,0,0,0,0,1,1,1,1
CORDOBA,Río Cuarto,Las Vertientes,766,1,0,0,1,0,0,1,1,1
CORDOBA,Río Cuarto,Malena,368,1,0,0,0,0,0,1,0,1
CORDOBA,Río Cuarto,Monte de los Gauchos,675,0,0,0,0,0,0,1,0,1
CORDOBA,Río Cuarto,Paso del Durazno,32,0,0,0,0,0,0,0,0,1
CORDOBA,Río Cuarto,Río Cuarto,157010,1,1,1,1,1,1,1,1,1
CORDOBA,Río Cuarto,Sampacho,7716,1,0,0,1,0,1,1,1,1
CORDOBA,Río Cuarto,San Basilio,3160,0,0,0,1,1,0,1,1,1
FORMOSA,Patiño,Fortín Cabo 1º Lugones,1351,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Paraná,Hasenkamp,4805,0,1,0,1,1,1,1,1,1
ENTRE RIOS,Paraná,Hernandarias,5373,0,1,0,0,0,1,1,1,1
ENTRE RIOS,Paraná,La Picada,564,1,0,0,1,0,0,1,1,1
ENTRE RIOS,Paraná,Las Tunas,101,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Paraná,María Grande,7557,0,1,1,1,0,1,1,1,1
ENTRE RIOS,Paraná,Oro Verde,4116,1,0,0,0,0,1,1,1,1
ENTRE RIOS,Paraná,Paraná,247139,1,1,1,1,1,1,1,1,1
ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),282,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Paraná,Pueblo Brugo,802,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Paraná,Pueblo General San Martín,296,0,0,0,0,0,0,0,0,1
ENTRE RIOS,Paraná,Pueblo Moreno,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Paraná,San Benito,9105,1,1,0,0,0,1,1,1,1
CABA,COMUNA 15,AGRONOMIA,13912,1,1,1,1,1,1,1,1,1
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),3860,1,0,0,1,0,1,1,1,1
CORDOBA,Río Cuarto,Suco,292,0,0,0,0,0,0,1,1,1
CORDOBA,Río Cuarto,Tosquitas,414,0,0,0,0,0,0,1,1,1
CORDOBA,Río Cuarto,Vicuña Mackenna,10021,1,1,0,1,1,0,1,1,1
CORDOBA,Río Cuarto,Villa El Chacay,81,0,0,0,0,0,0,1,0,1
CORDOBA,Río Cuarto,Villa Santa Eugenia,126,0,0,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Washington,608,0,0,0,0,0,1,1,1,1
CORDOBA,Río Primero,Atahona,88,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,Cañada de Machado,178,0,0,0,0,0,1,0,0,0
CORDOBA,Río Primero,Capilla de los Remedios,797,0,0,0,0,0,0,1,1,1
CORDOBA,Río Primero,Chalacea,179,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,107,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,Diego de Rojas,509,0,0,0,1,0,0,1,0,1
CORDOBA,Río Primero,El Alcalde (Est. Tala Norte),79,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,El Crispín,212,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,Esquina,184,0,0,0,1,1,0,1,0,1
CORDOBA,Río Primero,Kilómetro 658,365,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,La Para,3404,0,1,0,1,1,1,1,1,1
CORDOBA,Río Primero,La Posta,234,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,La Puerta,2185,0,0,0,1,0,1,1,1,1
CORDOBA,Río Primero,La Quinta,150,0,0,0,0,0,1,1,0,0
CORDOBA,Río Primero,Las Gramillas,109,0,0,0,0,0,0,1,0,1
CORDOBA,Río Primero,Las Saladas,134,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,Maquinista Gallini,69,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,Monte del Rosario,114,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,Montecristo,9254,1,0,0,1,1,1,0,1,1
BUENOS AIRES,Escobar,Ingeniero Maschwitz,14734,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Escobar,Loma Verde,3783,0,0,0,1,0,0,0,1,1
BUENOS AIRES,Escobar,Maquinista F. Savio (este),37480,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Escobar,Matheu,16903,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Escobar,Puerto Paraná,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Esteban Echeverría,9 De Abril,50116,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Esteban Echeverría,Canning,7941,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Esteban Echeverría,El Jagüel,60132,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Mar Chiquita,Camet Norte,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Mar Chiquita,Coronel Vidal,6611,1,0,0,0,0,1,1,1,1
BUENOS AIRES,Mar Chiquita,Frente Mar,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Mar Chiquita,General Pirán,2934,0,0,0,0,0,1,1,1,1
BUENOS AIRES,Mar Chiquita,La Armonía,172,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Mar Chiquita,La Baliza,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Mar Chiquita,La Caleta,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Mar Chiquita,Mar Chiquita,487,0,0,1,0,0,0,1,1,1
BUENOS AIRES,Mar Chiquita,Mar de Cobo,760,0,0,1,0,0,0,1,0,0
BUENOS AIRES,Mar Chiquita,Playa Dorada,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,7713,1,0,0,1,0,1,0,1,1
BUENOS AIRES,Mar Chiquita,Santa Elena,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Mar Chiquita,Vivoratá,956,0,0,0,0,0,0,1,1,1
BUENOS AIRES,Marcos Paz,Barrio Santa Rosa,109,0,0,0,0,0,0,0,0,1
FORMOSA,Patiño,Fortín Sargento 1º Leyes,133,0,0,0,0,0,1,0,0,0
FORMOSA,Patiño,Ibarreta,9429,1,0,0,0,1,1,1,1,1
BUENOS AIRES,Trenque Lauquen,30 de Agosto,4777,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Trenque Lauquen,Berutti,1098,1,0,0,1,0,0,1,1,1
BUENOS AIRES,Trenque Lauquen,Girodias,161,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Trenque Lauquen,La Carreta,45,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,33442,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Trenque Lauquen,Trongé,23,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Tres Arroyos,Balneario Orense,77,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Tres Arroyos,Claromecó,2081,1,0,0,1,0,1,1,0,0
BUENOS AIRES,Tres Arroyos,Copetonas,1017,0,0,0,1,0,1,1,1,1
BUENOS AIRES,Tres Arroyos,Dunamar,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Tres Arroyos,Lin Calel,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Libertador Grl. San Martín,Las Aguadas,100,0,0,0,0,0,1,0,0,0
SAN LUIS,Libertador Grl. San Martín,Las Chacras,176,0,0,0,0,1,1,0,0,0
CABA,COMUNA 08,VILLA RIACHUELO,14084,1,1,1,1,1,1,1,1,1
CORDOBA,Río Primero,Obispo Trejo,2420,0,0,0,0,0,0,0,1,1
CORDOBA,Río Primero,Piquillín,1347,1,0,0,0,0,0,1,1,1
CORDOBA,Río Primero,Plaza de Mercedes,67,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,Pueblo Comechingones,287,0,0,0,0,0,0,1,0,1
CORDOBA,Río Primero,Río Primero,7044,1,0,0,1,0,1,1,1,1
CORDOBA,Río Primero,Sagrada Familia,84,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,Santa Rosa de Río Primero,7761,1,0,0,1,0,1,1,1,1
CABA,COMUNA 14,PALERMO,225970,1,1,1,1,1,1,1,1,1
ENTRE RIOS,Paraná,Seguí,3695,0,1,0,0,1,1,1,1,1
ENTRE RIOS,Paraná,Sosa,495,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Paraná,Tabossi,1322,0,1,0,1,0,1,1,1,1
ENTRE RIOS,Paraná,Tezanos Pintos,189,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Paraná,Viale,9383,1,1,0,1,0,1,1,1,1
ENTRE RIOS,Paraná,Villa Fontana,160,0,0,0,0,0,0,1,0,1
ENTRE RIOS,Paraná,Villa Gobernador Luis F. Etchevehere,215,0,0,0,0,0,0,1,0,0
CORDOBA,Río Primero,Villa Fontana,938,0,0,0,1,0,1,1,0,1
CORDOBA,Río Seco,Cerro Colorado,225,0,0,0,0,0,1,0,1,1
CORDOBA,Río Seco,Chañar Viejo,150,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Eufrasio Loza,166,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Gütemberg,542,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,La Rinconada,106,0,0,0,0,0,0,0,0,1
CORDOBA,Río Seco,Los Hoyos,194,0,0,0,0,0,0,0,0,1
CORDOBA,Río Seco,Puesto de Castro,166,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Rayo Cortado,675,0,0,0,0,0,1,0,0,0
CORDOBA,Río Seco,San Pedro de Gütemberg,124,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Santa Elena,219,0,0,0,0,0,0,0,0,1
CORDOBA,Río Seco,Sebastián Elcano,2481,0,0,0,1,0,0,1,1,1
CORDOBA,Río Seco,Villa Candelaria,246,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Villa de María,4648,0,1,0,0,0,1,1,1,1
CORDOBA,Río Segundo,Calchín,2435,0,1,0,0,0,1,1,1,1
CORDOBA,Río Segundo,Calchín Oeste,759,0,0,0,0,0,0,1,1,1
CORDOBA,Río Segundo,Capilla del Carmen,328,0,1,0,0,0,1,1,0,1
CORDOBA,Río Segundo,Carrilobo,1763,0,1,0,0,1,1,1,1,1
ENTRE RIOS,Paraná,Villa Urquiza,661,1,0,0,0,0,0,1,1,1
ENTRE RIOS,San Salvador,General Campos,2994,1,0,0,0,1,1,1,0,1
ENTRE RIOS,San Salvador,San Salvador,12733,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Tala,Altamirano Sur,62,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Tala,Durazno,294,1,0,0,0,0,1,1,0,0
ENTRE RIOS,Tala,Estación Arroyo Clé,119,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Tala,Gobernador Echagüe,201,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Tala,Gobernador Mansilla,2046,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Tala,Gobernador Solá,491,0,0,0,0,0,0,0,0,1
ENTRE RIOS,Tala,Guardamonte,101,0,0,0,0,0,0,1,0,0
ENTRE RIOS,Tala,Las Guachas,66,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Tala,Maciá,5870,0,1,0,0,0,0,1,1,1
ENTRE RIOS,Tala,Rosario del Tala,12801,1,0,0,1,0,0,1,1,1
ENTRE RIOS,Uruguay,1º de Mayo,696,0,0,0,1,0,1,1,0,0
ENTRE RIOS,Uruguay,Basavilbaso,9485,1,0,0,1,0,1,1,0,1
ENTRE RIOS,Uruguay,Caseros,1948,1,0,0,1,1,1,1,1,1
MENDOZA,Godoy Cruz,SAN FRANCISCO DEL MONTE,0,0,0,0,1,0,0,0,1,1
MENDOZA,Godoy Cruz,Villa Hipodromo,0,0,0,0,1,0,0,0,1,1
MENDOZA,Godoy Cruz,Villa Marini,0,0,0,0,0,0,0,0,1,1
MENDOZA,Guaymallén,BERMEJO,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,BUENA NUEVA,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,Capilla Del Rosario,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,Colonia Segovia,4271,0,0,0,0,0,0,0,1,1
MENDOZA,Guaymallén,COLONIA SEGOVIA,0,0,0,0,1,0,1,0,1,1
MENDOZA,Guaymallén,DORREGO,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,EL SAUCE,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,GENERAL BELGRANO,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,Guaymallén,252618,1,0,1,1,0,1,1,1,1
MENDOZA,Guaymallén,JESUS NAZARENO,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,KILOMETRO 11 (GUAYMALLEN),0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Tres De Febrero,Ciudad Jardín Lomas del Palomar,17794,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Tres De Febrero,Ciudadela,73939,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Tres De Febrero,El Libertador,15270,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Tres De Febrero,Jose Ingenieros,7300,1,1,0,1,0,1,1,1,1
BUENOS AIRES,Tres De Febrero,Loma Hermosa,18152,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Tres De Febrero,Martín Coronado,19326,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Tres De Febrero,Pablo Podestá,12990,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,11987,1,1,0,1,0,1,1,1,1
MENDOZA,Guaymallén,La Primavera,189067,0,0,0,1,0,1,0,0,0
MENDOZA,Guaymallén,LAS CAÑAS,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,Los Corralitos,942,1,0,1,0,1,1,1,1,1
MENDOZA,Guaymallén,PEDRO MOLINA,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,Puente de Hierro,7524,1,0,1,0,0,1,1,1,1
MENDOZA,Guaymallén,RODEO DE LA CRUZ,0,0,0,0,1,1,0,0,1,1
MENDOZA,Guaymallén,SAN FRANCISCO DEL MONTE,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,San Jose,0,0,0,0,1,0,0,0,1,1
MENDOZA,Guaymallén,VILLA NUEVA,0,0,0,0,1,0,0,0,1,1
MENDOZA,Junín,ALTO VERDE,0,0,0,0,0,0,0,0,0,0
MENDOZA,Junín,Ingeniero Giagnoni,594,1,0,1,1,0,1,1,1,1
MENDOZA,Junín,Junín,6324,1,0,1,1,1,1,1,1,1
MENDOZA,Junín,La Colonia,9403,0,0,0,1,0,1,0,1,1
MENDOZA,Junín,Los Barriales,4572,1,0,1,0,0,1,1,1,1
RIO NEGRO,Adolfo Alsina,Guardia Mitre,856,0,0,0,0,1,1,1,0,1
RIO NEGRO,Adolfo Alsina,La Lobería,1,0,0,0,0,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,Loteo Costa de Río,665,0,0,0,0,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,Pozo Salado,5,0,0,0,0,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,San Javier,530,0,0,0,0,1,1,1,0,0
RIO NEGRO,Adolfo Alsina,Viedma,52789,1,1,1,1,1,1,1,1,1
RIO NEGRO,Avellaneda,Barrio Unión,89,0,0,0,0,0,0,0,0,0
RIO NEGRO,Avellaneda,Chelforó,71,0,0,0,0,0,0,0,0,0
RIO NEGRO,Avellaneda,Chimpay,4025,0,0,0,1,1,0,0,1,1
RIO NEGRO,Avellaneda,Choele Choel,10146,1,1,1,1,1,1,1,1,1
RIO NEGRO,Avellaneda,Coronel Belisle,1764,0,1,0,1,1,1,1,1,1
RIO NEGRO,Avellaneda,Darwin,1148,0,1,0,1,1,1,0,0,1
RIO NEGRO,Avellaneda,Lamarque,7686,0,1,1,1,1,1,1,1,1
RIO NEGRO,Avellaneda,Luis Beltrán,5603,0,1,1,1,1,1,1,1,1
RIO NEGRO,Avellaneda,Pomona,737,0,1,0,0,1,1,0,1,1
RIO NEGRO,Bariloche,Arelauquen,460,0,0,0,0,0,0,0,1,1
RIO NEGRO,Bariloche,Barrio El Pilar,521,0,0,0,0,0,0,0,1,1
RIO NEGRO,Bariloche,Colonia Suiza,150,0,0,0,0,0,0,0,1,1
RIO NEGRO,Bariloche,El Bolsón,17061,1,0,0,1,1,1,1,1,1
RIO NEGRO,Bariloche,El Foyel,155,0,0,0,0,1,0,0,1,1
RIO NEGRO,Bariloche,Mallín Ahogado,65,0,0,0,0,0,0,0,0,0
RIO NEGRO,Bariloche,Rio Villegas,75,0,0,0,0,1,1,0,0,0
RIO NEGRO,Bariloche,San Carlos de Bariloche,109305,1,1,1,1,1,1,1,1,1
RIO NEGRO,Bariloche,Villa Campanario,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,Bariloche,Villa Catedral,88,1,0,0,0,0,0,1,1,1
RIO NEGRO,Bariloche,Villa Llao Llao,0,1,0,0,0,0,0,1,1,1
RIO NEGRO,Bariloche,Villa Los Coihues,1919,0,0,0,0,1,0,0,1,1
CORDOBA,Río Segundo,Río Segundo,19713,1,0,0,1,1,1,1,1,1
CORDOBA,Río Segundo,Santiago Temple,2779,1,1,0,0,1,1,1,1,1
CORDOBA,Río Segundo,Villa del Rosario,15313,1,1,0,0,0,1,1,1,1
CORDOBA,San Alberto,Ambul,386,0,0,0,0,0,0,1,1,1
CORDOBA,San Alberto,Arroyo Los Patos,545,0,1,0,0,0,1,0,0,1
CORDOBA,San Alberto,El Huayco,133,1,0,0,0,0,1,1,0,0
CORDOBA,San Alberto,La Cortadera,10,0,0,0,1,0,0,0,0,0
CORDOBA,San Alberto,Las Calles,320,0,0,0,1,0,1,1,0,0
CORDOBA,San Alberto,Las Oscuras,7,0,0,0,0,0,0,0,0,0
CORDOBA,San Alberto,Las Rabonas,591,0,0,0,1,0,1,0,0,0
CORDOBA,San Alberto,Los Callejones,483,0,0,0,0,0,0,0,0,0
CORDOBA,San Alberto,Mina Clavero,8487,1,1,0,1,0,0,1,1,1
CORDOBA,San Alberto,Mussi,21,0,0,0,0,0,0,0,0,0
CORDOBA,San Alberto,Nono,1198,1,1,0,1,0,1,1,1,1
CORDOBA,San Alberto,Panaholma,136,0,0,0,0,0,0,0,0,1
SALTA,Santa Victoria,Santa Victoria,1151,0,0,0,1,1,1,0,0,0
SAN JUAN,25 de Mayo,Campo Afuera,0,0,0,0,0,0,0,0,0,0
SAN JUAN,25 de Mayo,El Encón,524,0,0,0,0,0,0,0,0,1
SAN JUAN,25 de Mayo,La Chimbera,0,0,0,0,0,0,0,0,0,0
SAN JUAN,25 de Mayo,Tupelí,1169,0,0,0,0,0,1,0,0,0
SAN JUAN,25 de Mayo,Villa Borjas,0,0,0,0,0,0,0,0,0,0
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,5275,0,0,0,0,0,1,1,0,0
SAN JUAN,25 de Mayo,Villa El Tango,1367,0,0,0,0,0,0,0,0,0
SAN JUAN,25 de Mayo,Villa Santa Rosa,3460,0,0,0,0,0,1,1,1,1
SAN JUAN,9 de Julio,9 de Julio,3484,0,0,0,1,1,1,1,1,1
SAN JUAN,9 de Julio,Alto de Sierra,499,0,0,0,0,0,0,0,1,1
SAN JUAN,9 de Julio,Colonia Fiorito,384,0,0,0,0,0,1,0,0,0
SAN JUAN,9 de Julio,Las Chacritas,2760,0,0,0,0,0,1,0,0,1
SAN JUAN,Albardón,El Rincón,1252,1,0,1,1,0,1,1,1,1
SAN JUAN,Albardón,La Cañada,0,0,0,0,0,0,0,0,0,0
SAN JUAN,Albardón,Villa Ampacama,0,0,0,0,0,0,0,0,0,0
SAN JUAN,Albardón,Villa General San Martin,0,0,0,0,0,0,1,0,0,0
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,22046,0,0,0,0,0,1,0,0,0
SAN JUAN,Angaco,Las Tapias,1563,0,0,0,0,0,0,1,0,0
SAN JUAN,Angaco,Villa El Salvador,0,0,1,0,0,0,1,0,1,1
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,4472,0,0,0,0,0,1,0,0,0
CABA,COMUNA 08,VILLA SOLDATI,46779,1,1,1,1,1,1,1,1,1
CORDOBA,Río Segundo,Colazo,1598,0,0,0,1,1,0,1,1,1
CORDOBA,Río Segundo,Colonia Videla,78,0,0,0,0,0,0,0,0,0
CORDOBA,Río Segundo,Costasacate,1480,1,0,0,1,0,1,1,1,1
CORDOBA,Río Segundo,Impira,163,0,0,0,0,0,0,0,1,0
CORDOBA,Río Segundo,Laguna Larga,7437,1,0,0,1,0,1,1,1,1
FORMOSA,Patiño,Juan G. Bazán,413,0,0,0,0,0,1,0,0,1
SAN LUIS,Libertador Grl. San Martín,Las Lagunas,111,0,0,0,0,0,1,0,0,0
CORDOBA,Río Segundo,Las Junturas,1748,1,0,0,1,1,0,1,1,1
CORDOBA,Río Segundo,Los Chañaritos,219,1,0,0,1,0,1,1,0,1
CORDOBA,Río Segundo,Luque,6253,1,1,0,1,0,1,1,1,1
CORDOBA,Río Segundo,Manfredi,961,1,0,0,0,0,0,1,1,1
